"ResponseID","ResponseSet","Name","ExternalDataReference","EmailAddress","IPAddress","Status","StartDate","EndDate","Finished","Informed.Consent...This.questionnaire.is.from.Maastricht.University.and.is.a.study...about.drinking.a...","What.is.your.age.","You.are.directed.here.because.you....indicated.that.you.are.aged.above.26.years.of.age..As.we....expl...","What.is.your.sex.","Which.country.do.you.come.from.","Do.you.drink.alcohol.","You.are.not.able.to...fill.in.this.questionnaire..because.all.behavior.is.about.drinking...alcohol..T...","All...behavior.is.about.moderate.alcohol.drinking.Moderate...drinking.is.no.more.than.1.to.2.drinks.o...","I.intend.to.drink.no.more.than.1.to.2.drinks.of.alcohol.a...day.","I.am.willing.to.drink.no.more.than.1.to.2.drinks.of.alcohol.a...day.","I.expect.to.drink.no.more.than.1.to.2.drinks.of.alcohol.a...day.","When.you.drink.alcohol..how.often.do.you.drink.no.more.than.1.to.2...drinks.","My.drinking.no.more.than.1.to.2.drinks.of.alcohol.a.day...is....Bad.Good","My.drinking.no.more.than.1.to.2.drinks.of.alcohol.a.day...is....Unpleasant.Pleasant","My.drinking.no.more.than.1.to.2.drinks.of.alcohol.a.day...is....Harmful.Beneficial","My.drinking.no.more.than.1.to.2.drinks.of.alcohol.a.day...is....Boring.Interesting","My.drinking.no.more.than.1.to.2.drinks.of.alcohol.a.day...is....Unimportant.Important","My.drinking.no.more.than.1.to.2.drinks.of.alcohol.a.day...is....Not.essential.Essential","My.drinking.no.more.than.1.to.2.drinks.of.alcohol.a.day...is....Not.significant.Significant","All...behavior.is.about.moderate.alcohol.drinking.Moderate...drinking.is.no.more.thanÂ.1.to.2.drinks.o...","Most.people.who.are.important.to.me.think.that.I.should.drink.no...more.than.1.to.2.drinks.of.alcoh...","Please.indicate.your.answer.by.sliding.the.bar.for.each...question...Most.people.whose.opinion.I.value.would.approve.of.my.drinking.no.more.than.1.to.2.drinks.of.alcohol.a.day.","Please.indicate.your.answer.by.sliding.the.bar.for.each...question...My.close.friends.will.drink.no.more.than.1.to.2.drinks.of.alcohol.a.day.","Most.people.like.me.will.drinking.no.more.than.1.to.2.drinks.of...alcohol.a.day.","For.me.drinking.no.more.than.1.to.2.drinks.of.alcohol.a.day.is...under.my.control.","If.I.really.wanted.to..I.could.drink.no.more.than.1.to.2.drinks.of...alcohol.a.day.","I.am.confident.that.I.can.drink.no.more.than.1.to.2.drinks.of...alcohol.a.day.if.I.wanted.to.","All...behavior.is.about.moderate.alcohol.drinking.Moderate...drinking.is.no.more.than.1.to.2.drinks.o....1","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....Drinking.alcohol.is.something.I.rarely.even.think.about.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....Restrained.alcohol.drinking.is.something.I.rarely.even.think.about.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....I.am.the.kind.of.person.who.drinks.no.more.than.1.to.2.drinks.of.alcohol.a.day.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....Restrained.alcohol.drinking.is.an.important.part.of.who.I.am.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....Drinking.no.more.than.1.to.2.drinks.of.alcohol.a.day.is.an.important.part.of.who.I.am.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....Drinking.alcohol.is.an.important.part.of.who.I.am.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....I.see.myself.as.a.restrained.alcohol.drinker.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....I.see.myself.as.someone.who.will.drink.no.more.than.1.to.2.drinks.of.alcohol.a.day.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....I.would.feel.at.a.loss.if.I.were.forced.to.give.up.drinking.alcohol.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....For.me..restrained.alcohol.drinking.means.more.than.just.the.act.itself.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....For.me..unrestrained.alcohol.drinking.means.more.than.just.the.act.in.itself.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....For.me..drinking.alcohol.means.more.than.just.the.act.itself.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....I.see.myself.as.someone.who.is.concerned.about.drinking.too.much.","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....I.see.myself.as.someone.who.is.concerned.with.drinking.no.more.than.2.glasses.of.alcohol.a.day..","Read.the.following.questions....carefully........Please.indicate.your.answer.by.sliding.the.bar.for.eac....I.would.feel.at.a.loss.if.I.were.forced.to.give.up.unrestrained.alcohol.drinking.","All...behavior.is.about.moderate.alcohol.drinking.Moderate...drinking.is.no.more.thanÂ.1.to.2.drinks.o....1","I.have.drunk.no.more.than.1.to.2.drinks.of.alcohol.a.day.in.the...past.6.months.","In.the.past.6.months..how.often.have.you.drunk.no.more.than.1.to.2...drinks.of.alcohol.a.day.","Please.enter.you.worker.ID.here.","End.of.the....studyIf.you.would.like.to.know.more....about.the.specific.research.questions.hypotheses...","Browser.Meta.Info.Browser","Browser.Meta.Info.Version","Browser.Meta.Info.Operating.System","Browser.Meta.Info.Screen.Resolution","Browser.Meta.Info.Flash.Version","Browser.Meta.Info.Java.Support","Browser.Meta.Info.User.Agent","LocationLatitude","LocationLongitude","LocationAccuracy","X"
"817779b46d0d2a15d62f7cbc27e6a126418eb8bca3b5b1ace3379a029283f051","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","ddeafe23ca9608fb47f01d24ba8961bcf4b711f29097eb47fddfe6da6364b823","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","01956d8fd74fb1a08724116dc2297674f88c623b71cbc065aee77cfb99286267","baffc083b535a015440fd4fbb912dcfd88b683d30da4e6b884fda1cfc124b4ea","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,24,NA,1,1,9,NA,1,21,44,15,15,6,6,2,6,4,4,5,1,41,3,3,16,27,14,7,1,2,2,2,4,1,3,2,2,4,6,6,6,4,2,2,1,1,28,"e68f1b8b66bd3208a30b6e3889cda277da4963e58a64988e6f23afc6e20a94c1","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","84da790febde85b1ae19552e569e6768c781317b80ab09999c2438944b425b04","3a16fcc6a4ef662bd5c0824bf4a16580241c98c10d39a01d394ae9de0712a7e8","2da1b06c2d4a2ab6bf7ae2c3be2b10b620d30be63711a3647efd4ce08ae9bc21","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
"2550bb67205cbc68fde6f0fd4ce7fa2e47132bdaa14136105990676dbbb0ffe4","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","a04ce69d4098ae1da0c36ab2820d5a620629cf3338adf6eb45e7e296150bfb14","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","1818f4743bf570202c148ae8708438861f7484c5d89199f4a71e54b8b4e8ad7d","9c4da012514509c4aca3ee486fd952ed1e9fb6cb84d9930258a09df3bacc89f1","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,26,NA,1,1,9,NA,1,24,47,18,14,5,5,5,5,5,5,5,1,45,6,6,20,27,13,6,1,6,6,6,5,6,6,6,6,5,6,6,6,6,6,6,1,5,32,"f6130f9f3adeda5f53c2be3f386731b874c5ec58fc966ef41181882e7906c8b3","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","e82a28f186c987d4b885ac04ee44f0c947371c2fc688fc454467eef053a2681e","e27fb5164dc3e1afdfd6ae0d9b6c27e66973d2d2bf148ba9044627b52c5be7f2","c314a86e3abecb7b0559a1d2bf0224a44fbc152e0017b0abdd77c4d01f26f2db","d7bfc2c6b69a4bb3adecd1e4dcb1bc3dd8701be720971c3911f350db63f9cd08","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","1ddc0c9f6d457c014870be1378b5c806be3fe75e7bb0670a869a4d80741b7892","e892c7581caba0a41911966459efa244c34429e11dbc4d3e0055008fbc5942d2","1e004df9e135265fdd211183de9b73c22b6aeeb63dac983a1bc5c9742a639f43","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
"11207e3bdb26f8375328d1ffcdc14d5d3d9eac3a75b8be5cc3267181b96f26e6","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fcc244169a0006a4fb01917b5de3a1fac37f8dc57502dd73f511c45b6a61d213","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","a6c0428a84dcb0bbeed11db6c26e7a7e9cda8ebf7f329f3d1978b37da8af5845","90bb21011dcde025cc29e3f6fba51d053caddd6d7451246a55ff8ef7159a3930","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,26,NA,2,1,9,NA,1,21,45,15,10,6,6,6,6,6,6,6,1,41,5,5,17,27,13,6,1,5,5,5,5,1,2,5,2,1,5,2,2,2,5,3,1,2,30,"09f2d89e82c36b2c5270c98b5891d9e25bd37d42e1eb6f8e27c3bc3810c0ffec","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","eaaecfbe3997ec327887f9ae252ad218dc6fea7b7e4ca90ef6e9f60be55f2b3b","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","84da790febde85b1ae19552e569e6768c781317b80ab09999c2438944b425b04","abf514001029ff23a432ba001e6cdf43c0f57bd4a773d85c5b188933aec59c11","e9f567342393c1a8592562c5974c8a6e857c90c006d2c675a791123e3bf1c442","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
"d3ea10aa536c2555de0af2aac0d241e562adb1e9c227e038348db8d277985c74","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","1353815a3571e80266e4069fe2a0f738f5f7a85c834854a445371e99cb8c3863","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","4427b640fd9bc6a44d1820da2e165b5b96e7f3739d72be2328eb9e406450a631","afcbb553c0982eb3cd3e8bf869bc92c85b7e3527810c1c6e5f8deffa86f65069","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","43ebc19cdd7acaf2022c615fc87847d99e49a32a7dcef1c558b0d4755788f254","efdc8f0ff66aaa0c47aadc5138c1ca40647089f7abc1eb21141142a386326309","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
"c8b557398dd835d90fc7ac7313a6810d35d10213ad539c7129f4bdbaafc65a0b","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","17d19b1cdeeae64d32166849e42834cf85704c76f57c26157ad6ebfb6b53367a","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","2eafbf2dae063f66bafea5741d9f5a5f311100d1c182e1e3d0f119080b5b0830","9e3c65455d6266ceffaee93575f0212134fba410900a1525704a9c1b9cecd37e","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,24,NA,2,1,9,NA,1,25,27,20,15,7,7,7,4,6,6,6,1,46,6,5,21,28,14,7,1,5,6,6,1,4,2,2,4,2,1,4,1,1,5,1,1,6,33,"2baa85f13f947de7cdb1bd8ae7cc3f0f217cba3e7ebb3ca2d4d7c3f32ba95d91","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","a15d3682bc65c1a663c10a4d9b00f62d820adfb1e2c76c1407027f3dddc7d83e","a6fbd19170b7733ac0549e3590dcd2a9d654c4a6596d778dfa9282502e7f3f6b","f6163c88be25d9d18e528e346fb820c5e8b38015e226f8c208c1821d2fe6fd8a","450dd7761e22b3fcc6fc1319a01bdc7d4f86f51838989537be6e0c4a9e967433","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","c65e4422b002bd4d2d41db0370c9b108179fc885d0c1dc6d6e318258411fc9aa","b82b37961e6f9f6cacde57e91fdd0b17063a28b88cf92b6cf93c0d783a672e75","0f3bfa52c239ffa780f1d767a148a23040a96a432bae8703f530c2af930d18e5","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
"f03c5957ebb6646b1ec7397289d1427f2fd93e1bd1ce8e9cc733cb5e1bfc83f3","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","c5cdff0c98d94596e2c5a2971afb9d4cbdd7a9f3f92457bbb597f04234e69d3b","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","9be23ac0f3564e9ec5137bf7eeb3fa6109db74ec84a79505f8bfac9275888ddc","279172a543d4ae6992b3f002de42fb7109c201b3cf721295703f3247cb0f66c7","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,25,NA,3,1,9,NA,1,25,45,20,15,7,3,6,3,5,5,3,1,46,7,5,19,27,13,6,1,2,1,5,5,5,6,3,3,7,6,6,5,7,4,5,1,1,30,"b671e74df7edc3406160c100ba2f8d987db58d265027163d075f881e45740fc2","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","c314a86e3abecb7b0559a1d2bf0224a44fbc152e0017b0abdd77c4d01f26f2db","74503fcc81bf852878003f29f7aa1d5ad0e31dba341bb20c0a6fb46e7f91e1e2","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","fdc5266a051cec01fa65e3d275a754b81c9fe3359a13ff49ea07f734c6b97813","bcf5f724f39f3ed30827a4b4acd2f13c0cbfd2236c042dfce3a8911ac836e4b2","01cc58e9a4bd51444dfdde1e1e1c5941549ad87faebd992ec9ddb6a9c06a3160","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
"1ebc90870549b992317fc03c3a481d79c2c9359d32d49129736723abdf0a9c3d","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","0fbd0dcea7c8e6ccdb08b4345fd6701f67c9be0d705425dc42f910b09dcd7872","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","11d52f9a71bc36f84a2e319ead4f568b3435da4255fb023b3666acbea806a493","890f7df5be86df299245339f0fe05cf001661707fc5844d570ca7bc5d96a00fa","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,26,NA,1,1,9,NA,1,20,43,14,14,5,6,3,5,1,1,1,1,44,7,7,21,28,14,7,1,7,7,7,1,7,1,3,7,1,2,2,1,5,1,1,1,5,29,"a603e4fab83c09c4c15b562e31de42298d8986a7ed7cabf537d67791382fb740","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","e82a28f186c987d4b885ac04ee44f0c947371c2fc688fc454467eef053a2681e","e27fb5164dc3e1afdfd6ae0d9b6c27e66973d2d2bf148ba9044627b52c5be7f2","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","d7bfc2c6b69a4bb3adecd1e4dcb1bc3dd8701be720971c3911f350db63f9cd08","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","794cb2057752434e053963d64aa2828c09c9c540002395e234d29897fc32f87c","20f6914b33ad91d518b4f17295b65b085b46f20cca4008958d15ac5d327e0400","a930e1134cc42112a970c01ee57ac72d6fabc19659bea1c75d07a206069c3bee","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
"c8e6097642c9075ad2e534fbf6a2cea5036ee17ad26a119bfae63918ba1306c6","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","665b2ffd82bb50cb5c99473e25ddc84429be359042e313ab851af87a2f4707e1","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","7bbaa0d433839bcd459cc8a75071bf4c221126d75d0f3ff935b0515a13c7b6ee","b3b5988082f62d0640232da23227f3612634ae521adc881be66fe10c5b148df7","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,26,NA,1,1,9,NA,1,24,47,18,11,3,3,3,6,4,2,6,1,45,7,3,19,26,13,6,1,3,5,3,3,5,5,5,3,5,6,6,3,5,5,5,1,3,30,"6dd68504719e7e8f632baef712266fc22a45e65476243ca05fe015cf5ccb6737","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","e82a28f186c987d4b885ac04ee44f0c947371c2fc688fc454467eef053a2681e","e27fb5164dc3e1afdfd6ae0d9b6c27e66973d2d2bf148ba9044627b52c5be7f2","fc2733e62f678c6ae17ad65bc8fd6987c635d4d62af11c6bb5be980373248ba7","79c1d81e2ba61c1a0f82e3581340b438b55bf2d24b87772d298fbc99de4204bf","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","06ef3f8dc0455c4d46cea33bbb302687c75d88a445592d371f4a7787074ae689","6472c3ca633ac25550d57eb39af6396ffecde219eb08b0180d34a8419a4e7eca","20306d4eb196354d5e9c6f22d291aedd40f6e9fd98330b3c07ebb4c6b8cd056c","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
"3d24c7b1503d8203162dc6fec81dcc3c788b9112e2207385f2cb7bc2cb8485bf","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","b02bac9d5883e1511f4bb5631e6860b17c2309bb3e1e7f20e7b2422b7163d2e0","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","ed280ae0fbd4305c002568ea6639c7f8e89b9049b9ce245ab33b8f2a09fd7730","f2374bf81b70f3929372bb5f78b871a9011f0f2d97e7b39fd31ee6c0fd336c46","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,23,NA,2,1,9,NA,1,26,28,20,16,7,7,7,4,7,7,7,1,46,7,5,20,28,14,7,1,7,6,7,7,7,1,7,7,1,4,4,1,2,7,1,1,7,34,"d352ee3c0a73461165386e68b0235008f1c8c46ae20b294c5246d12b8966d81e","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","11e3425df825ee5a95902ce1a89a8e09dd9da5f281b318383fbd01a17ecf956b","23b1c042579e51a564020688c5237c805a73e2b4fc8fdc44671ee8000c03c97e","c314a86e3abecb7b0559a1d2bf0224a44fbc152e0017b0abdd77c4d01f26f2db","74503fcc81bf852878003f29f7aa1d5ad0e31dba341bb20c0a6fb46e7f91e1e2","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","2449e3eb4afa4143097680f8ab9a7cc3d1f9f5b4815c25aacdad7f16eea2b703","abc8e49ff5c1748288183152d9c1086d70fa8286a1820f6a2e7efc0be80561f9","d49d9cc5540cf1c0c8063fb32f33d7549cfaee97106b4d69b1498c8e7c63848a","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
"6fbae03b64a9691a321492b6c214830a8c00dfe44db2f71c3cacdc01b124d946","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","35099f750eaa7696558a2d0f886e65b1ce311652529091021db1a5c4106ec19b","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","27b433fcd5250ed52385f1de0b22ac6b6e3806bc29c0a25b550d6398bc69f3e3","9d12dd0a6e1bd0719a4b2673f0ba31524ad81d3648f0f82ab5818ba0010b66d0","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,23,NA,2,1,9,NA,1,24,45,18,11,6,5,7,7,7,2,2,1,42,5,2,17,28,14,7,1,3,5,2,2,1,2,5,5,1,5,5,5,1,1,1,1,3,30,"1aaf7f4eb191aaa0de2a7a46fd7c0bcf843d9d9703be5fb610144d9df195a843","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","065238c2519372d77f700dc21b31675cbb874bbcf094f55af987a69c2ac2aee3","c314a86e3abecb7b0559a1d2bf0224a44fbc152e0017b0abdd77c4d01f26f2db","74503fcc81bf852878003f29f7aa1d5ad0e31dba341bb20c0a6fb46e7f91e1e2","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","d9ff1df1b101992b1b94350af4d6e274a7ccd54a1aa571caefd5b13e7f3af26d","dff86508dd362697d83f1430c89197f0358dc0b025ce09a351e177adeb250692","9210bfe0490d9dd5aae2ad67e26246fde98f62fceed596f51b9e3263c4323649","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA
