"ResponseID","ResponseSet","Name","ExternalDataReference","EmailAddress","IPAddress","Status","StartDate","EndDate","Finished","informedConsent","age","studyExit","sex","country","information","Intention_intend","Intention2willing","Intention3expect","curBeh","Attitude_bad_good","Attitude_unpleasant_pleasant","Attitude_harmful_beneficial","Attitude_boring_interesting","Importancescale_unimportant_important","Importancescale_notessential_essential","Importancescale_notsignificant_significant","information.1","Injunctivenorm_importantpeople","Injunctivenorm_mostpeopleapprove","Descriptivenorm_closefriends","Descriptivenorm_peoplelikeme","Perceivedcontrol_forme","Perceivedcontrol_reallywantto","Perceivedcontrol_confident","information.2","Selfidentity_rarelythinkabout","Selfidentity_kindofperson","Selfidentity_exercisingenoughimportant","Selfidentity_notthinkingaboutexercisingregularly","Selfidentity_seemyselfas","Selfidentity_concernedwithnotdoingthebehaviorenough","Selfidentity_doingbehaviorimportant","Selfidentity_importantpart","Selfidentity_seemyselffollowingthebehaviorguideline","Selfidentity_wouldfeelatalossgivingupwrongbehavior","Selfidentity_lossgivingupexercising","Selfidentity_concernedwithdoingtherightbehavior","Selfidentity_exercisingenoughmeansmore","Selfidentity_wrongbehaviormeansmorethanjusttheact","Selfidentity_behaviormeansmoretantheactself","information.3","Past_haveused","Past_howoften","VerificationWorkerID","Endscreen","Browser.Meta.Info.Browser","Browser.Meta.Info.Version","Browser.Meta.Info.Operating.System","Browser.Meta.Info.Screen.Resolution","Browser.Meta.Info.Flash.Version","Browser.Meta.Info.Java.Support","Browser.Meta.Info.User.Agent","LocationLatitude","LocationLongitude","LocationAccuracy","NA..1","id","selfIdentitySelected","selfIdentity","attitude","importance","attitudeImportance","perceivedNorms","pbc","intention","pastBehavior","currentBehavior"
"36450324c4dbb0a8c643cf62a66fa86f60fbc1147c4d76b023638f843b8857bc","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","35099f750eaa7696558a2d0f886e65b1ce311652529091021db1a5c4106ec19b","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","4e6e4af9ae478f2085b6a63c9e3a0afab57b01d438130ae12ea8b3b17456df0e","0ca775523de1b3b3e0b45f1cb2b54dc5cc3d0bd386a435ce3ec93ede9a369cfd","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,23,NA,2,1,1,5,5,5,3,5,5,5,5,5,5,5,1,5,7,6,7,4,6,6,1,5,3,4,4,5,6,3,3,3,5,1,3,1,1,6,1,2,4,"1aaf7f4eb191aaa0de2a7a46fd7c0bcf843d9d9703be5fb610144d9df195a843","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","065238c2519372d77f700dc21b31675cbb874bbcf094f55af987a69c2ac2aee3","c314a86e3abecb7b0559a1d2bf0224a44fbc152e0017b0abdd77c4d01f26f2db","74503fcc81bf852878003f29f7aa1d5ad0e31dba341bb20c0a6fb46e7f91e1e2","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","d9ff1df1b101992b1b94350af4d6e274a7ccd54a1aa571caefd5b13e7f3af26d","dff86508dd362697d83f1430c89197f0358dc0b025ce09a351e177adeb250692","9210bfe0490d9dd5aae2ad67e26246fde98f62fceed596f51b9e3263c4323649","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_170",3.5,3.90909090909091,5,5,5,6.25,5.33333333333333,5,3,3
"121b7dba7f1cab92605f078ed5ce0a56506230e976760370aae1e62ce623a787","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","be4fe0dd7f770bb74946faea10da0a3738f8adf7306a31429cda1b73953d48b8","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","57795e6fa06d2516c83e35f4c1d8b3e43ed75dc4bb16bff636608ddfdb89d6ee","3e945cdc84fc87eb4e7bd121fa84ab033aab2273a88012c28be3d314778ef93b","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,22,NA,2,1,1,7,7,7,7,7,7,7,7,7,7,7,1,6,7,7,7,5,6,6,1,5,5,2,4,5,3,6,5,5,5,5,5,2,2,5,1,6,7,"45a8f3a7e68653cb564511a09c033218fffbcb64691f465c341854cd29cc73f7","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","84da790febde85b1ae19552e569e6768c781317b80ab09999c2438944b425b04","0dd510bba9972078bb7c092c2e2dce4703e46ad5868b56e680359b56cc0857aa","7a56d9aa62ac28f209d491675fc884d57f03316ec9455dcbe5cfdbf4b927b143","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_171",5,4.63636363636364,7,7,7,6.75,5.66666666666667,7,6.5,7
"8edca8502dc23cb0e5fac5c2dd2db90453392cd6666bfccd2b8e4d0c5a489929","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","6c4406151c5706dd38ea7aaa13385b20a010871d8bcbd6dafab6ad9d81dd2b0c","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","ff1bd0bb04ef1f90b3cf270740225ecf1d1ab33f66df3966bd1fbca79e2ccbe7","efd2a14b91a4f655aabb1346376b66e90ec4c9a41916cdc6af6cd7311e9c40a7","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,23,NA,2,1,1,7,7,7,7,7,6,6,5,5,3,3,1,6,7,2,2,7,7,7,1,5,5,4,4,5,3,3,3,5,5,2,5,5,1,2,1,5,6,"6f0a5c0ce8e045783d64ac34889c50d7618504ee14cb5462d67bdb79a6a949c0","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","84da790febde85b1ae19552e569e6768c781317b80ab09999c2438944b425b04","6807b072e7250dbfb0d6f62776faf142adad3df2d193b19d7b2e8bdc91563c90","aa537aaa194defb33c58eb48adeea4b7aad721bb524f9630e5808a6b2d58f7e3","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_172",5,3.81818181818182,6,3.66666666666667,5,4.25,7,7,5.5,7
"f4f2cb601ff68e9844a8e152cf3d657b2bb782dc4200f866d03d41faa9c7f0e7","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","145703dbd888965ebb4cfa363b99bcb679b159cf0a050871c4b38bf8bb93888b","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","c74e97e73fdb86687c50212c18d9c54ba240470356e3fe5b5bb3ee44a0b685b1","af03efe069b09eac87ea30a980449c94bc5619877ed8c4931815065ef5fda4d3","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,23,NA,2,1,1,5,5,6,3,7,3,7,5,7,7,6,1,7,6,5,5,7,7,6,1,7,5,4,4,3,6,3,2,6,4,3,5,2,4,5,1,6,4,"7dcef3e77a079026e68e04e808f01f28b98d4fc0704a921c89550483c0fdac2e","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","e82a28f186c987d4b885ac04ee44f0c947371c2fc688fc454467eef053a2681e","e27fb5164dc3e1afdfd6ae0d9b6c27e66973d2d2bf148ba9044627b52c5be7f2","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","b6dd0d857310f6fb80423b35ce59e90c3f8b2af8c16a7c5163b7f38432af53c5","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","a43757e9b5254d9bce2e4f884187ab929f5972714190e1a872bdb52789fcb1fd","4bc6734cbeca4fae4ef1567ab1a9a046c38ace5201a18ed418e693acbec0b2f2","92b8312961725a029a04fe3908011dd9ce510a7dc2018fe098bcfdc17c715d99","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_173",4.75,4.54545454545455,5.5,6.66666666666667,6,5.75,6.66666666666667,5.33333333333333,5,3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc7403dbd26874a9fdec534e7d572e8afea77f766099ee46ee04b796ac569ee7","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","3fc844e36e3b2797c3c03817641adc61495e423c43909749acbe415ad6cfa290","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","c215b4f38849a23a785cfd0f18b24e9f05fc236f8354f460a181293a2dcccb6e","0fb5dfd20bb971821bb91de3d523bd1d2aeb3cc7a00c1eb161223a9fade8accf","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,26,NA,1,1,1,4,4,4,1,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,1,4,4,3,3,4,4,4,4,4,4,4,4,3,4,4,1,4,4,"bbe4a5a427d74620ceb49e256ee8bd96ac39370b090987c4df1f97242c8fe812","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","dff85b7f1597ed4df944f870efc632ff9b60deb1012d732ec0cac1044fabe42f","9c391c14b575efd0f99bcabf9635eaba75fa9b7c78aa0782aa328e7727dce6c8","f376a4809dd4e47f0a5b8afbc760fa35857db7625f13223c62dd955f06b9412a","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","7273c8910d491372aed843cdb25d3242b6eb30dfea54d16387128b4648c68f5b","cb3fad411285ce29284d4fb4d423af8153b422da4e2931ee8c2545a6c1a6c897","817e8350d3b174802326956fc4893d328c204d7d7e8e48c55ecfb67672a5c990","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_175",4,4,4,4,4,4,4,4,4,1
"889042073d1c0faa5ca67753f8a5977106a08bcd0fdba9dabd39cb7bf516261c","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","6a251b738223cab77faa302162f0997859dadeed5dc2431b35953feab3b88d14","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","ccd683d79b44515da073bc0ad924b6710a2383ae0643e76e76cd349e9c44eb72","854eaca16591c58f811f58f0082fdff5d68b90a03ac73fa6f3c9e005a5afe253","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,25,NA,2,1,1,7,7,7,7,7,7,7,7,7,7,7,1,5,7,6,5,7,7,7,1,7,7,2,6,7,5,6,7,6,2,1,5,2,5,5,1,7,6,"39d78307f2763e0cbe94ded1025f5d38bc0e15a4d2482c34ab0e964f1a339457","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","16b12d5ff730da880f61d3f27c3f83d72bfaaeb0e14adb4ad20c0d13a3f3e19f","7cb542be836b93bd9f3d48bd8bd9f72f209fdfeab78ff049f1cbb6abedb02204","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","6dbd4172229ff3945999842eb24fafdb53bc1b04636a532c4588528e841c2644","92fc7f4efecdd214188cc37c0858b2abc3b7a134aa242ff3b6c8f82391ddd378","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","23488914fe1f382f09b132979862ce859f879f2f1e48c4417cd592f9a24dd55d","2273b267bd1b2e4ccbe2dafebe3181b473ca6b0d1edfd94dd551646be253f1c1","c4e8d16405ed5861e2fa79d6cf00abc67e2f75bcdad1dbbbab856966073a4787","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_176",6.25,5.63636363636364,7,7,7,5.75,7,7,6.5,7
"d27d1ea849e69ae34ebc4328f39fb7b3066e2e18200e26d2a754c50f07747296","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","7cfccdd405e3691959a2ff199547a0435ce5c342b81c4c4b3fd7ac8d5b69653b","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","2a41eb846cb434cac0f6fe64864186c9d40cd3337758e5db40eac127f9fd9e34","035fae075204355cc532e166d70132797616d8ed8eba83b7756070dab52bc645","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,21,NA,1,1,1,5,5,5,3,5,5,5,5,5,5,5,1,5,6,6,5,5,5,5,1,7,5,2,1,5,5,5,5,5,6,2,4,2,1,5,1,5,5,"53fe801603379afa1416aa360c6ce8f9edec085ca2749c5025197d43524730d7","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","4933d006afe8893125bcca05454d8c6771b8fa2b2d496e1573d94a55484ad508","eaaecfbe3997ec327887f9ae252ad218dc6fea7b7e4ca90ef6e9f60be55f2b3b","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","ccd4650e734125d73a9f8e6ec8b915799bd264e71ea4df47434718ad460ffc52","dcd99b0892a0b7d9bc29fd4389b04fb6164894c97ed214ebf27df4be74cdd031","6c567defd5de66ce43a8194e705211a473f73eb3ccb962988e96fac14f399deb","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_177",4.75,4.81818181818182,5,5,5,5.5,5,5,5,3
"a5e84fd5fb0b43c510f4eb79e6711a634650c59944a0f22743fa42377e21d85c","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","1af19ad9acd80cf089700e166a9a1bbbccb7aa587605d5b7ed0644164ac173e6","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","aaa5c21e7e6d1224098ae0b2328a70499b43c4898f917058044b165577bd6b48","77aed2391d2e1e45c3df1350de1f9323289af5f36ecd22e30ceed562b68c34d7","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,25,NA,2,1,1,6,5,5,3,6,4,6,5,6,7,7,1,6,7,6,6,6,7,7,1,6,6,3,5,4,5,4,4,5,6,5,6,2,1,6,1,5,5,"5f0d538b6ffdbfae82d6968624424201d3c8181f7c326b365e2577fdce52af1d","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","9c391c14b575efd0f99bcabf9635eaba75fa9b7c78aa0782aa328e7727dce6c8","653f09861aacb6e5a841edd0aa069de1ce6d0bc6c3c6ac5f463e80e9ebf0bb2a","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","b31af91431434c02dcc5f7ad580a38d4a083dcaa5542472f2a9ef818dce4f73e","17f5c35d4d8144191f8f5a56764f01a7607289fdb675d4b0702de64036323504","05aa4aed165e1e4dc83acc5264fea74b6a9b65a7b9305e16fb34bc45ebc1c91c","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_178",5.25,4.81818181818182,5.25,6.66666666666667,5.85714285714286,6.25,6.66666666666667,5.33333333333333,5,3
"0fd00989ba6ea9b19e094ee72767381c5fe3b0bd7083f052c4feb5441313303e","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","97ef7dddd2ab6d6516c1486cfa5ad9d0ac0b0277b2ba227ff7fc3081399ad7d4","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","4e32d77cae139278dc436a9504f4cb22e69bada8650b74cd4e0f08af2663b6ea","c02d3b893a704ecc2d6b5aab828a9604006b244e33d6aedb542539cc3438a16f","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,24,NA,1,1,1,6,6,5,7,6,7,7,5,5,6,6,1,6,6,6,6,5,6,6,1,6,5,1,2,5,6,6,5,6,2,6,6,2,3,4,1,5,6,"b29979d8ee1d1c1d7f8c7d508e67176a3925abbd2864836e2dce77382f63572a","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","eaaecfbe3997ec327887f9ae252ad218dc6fea7b7e4ca90ef6e9f60be55f2b3b","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","84da790febde85b1ae19552e569e6768c781317b80ab09999c2438944b425b04","3046b9eaf2a96a5f7d28249f6c2baa7688090b3e805d923e7a057d9fe4d83df4","5b3a2480a325e45ef72e45f9fd737623d2dde82eb7c2115aecdb9497bc563dd9","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_179",5.5,4.90909090909091,6.25,5.66666666666667,6,6,5.66666666666667,5.66666666666667,5.5,7
"67f53b3331cb470219bfe1ee7149a767e4c9fa8f33792145542d4d9894b277f5","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","ea32eebdd2f7445957558f6fd306d68501ce42f3d5a876ca9d295a7db42957d3","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","3b0ca31902d6aa59deabd09bec8aafc74b0957ed7274f24f4ed9ec1194594a06","d515b45103dfa0c0b6f24554fc5d1788b16381db5415ede55af18be7fa30909a","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,24,NA,1,1,1,2,5,3,2,4,3,6,5,6,4,6,1,6,7,5,2,6,7,5,1,3,2,4,2,3,4,2,3,2,5,2,3,2,3,5,1,1,2,"9332037130ecbd098b0f88dfdb5a93cb1dcf19ea52cf2b62edfb92015747e7e2","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","9c391c14b575efd0f99bcabf9635eaba75fa9b7c78aa0782aa328e7727dce6c8","f376a4809dd4e47f0a5b8afbc760fa35857db7625f13223c62dd955f06b9412a","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","b31af91431434c02dcc5f7ad580a38d4a083dcaa5542472f2a9ef818dce4f73e","a1cc3de1441a706e626f3039aa4a3aa53a1f63403815f24c576e335dd66f7650","9417dca0dd7991a3dd8fcbec2d39a2b9be2fcfb531449c04fa5a22f7f009209a","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_180",2.5,3.18181818181818,4.5,5.33333333333333,4.85714285714286,5,6,3.33333333333333,1.5,2
"1963f734239a6289fbf2e230a3190e7dc665fda3b275659d9a1453f06fe9a2fb","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","99124409803759a60e48e139d2cade9ce2a6e45d96d7f2794b9adc964bd56a2f","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","09f83b63bfbdacb5a5a89c568578a8b6655e2a8691816b0de3413c5b8261f3bf","7525e1394ba7743c4a99f3197c937eb4f8912c5f23c77d351ccd295a8ce016c8","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,19,NA,1,1,1,7,6,5,6,7,7,7,4,7,7,7,1,6,7,7,5,6,7,5,1,7,6,1,6,2,7,7,5,6,3,6,7,0,7,7,1,6,5,"a8213d196fe16201936ae9379a86074509a87a6129897d7aa67645aeb0ea9e79","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","065238c2519372d77f700dc21b31675cbb874bbcf094f55af987a69c2ac2aee3","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","147c2339dd3baf66f35fc9c83b99acfa80e8a3fbb9cdc721c7905d12faf247b6","7196e8551135c8b8d64ac83bf295505b1deb10a1e9ebd44c19c8fa8c2868e47d","49592981947cf6debd86a8943b23fac29e1c22ee10b43f1056c562f43b33b121","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_181",5.25,5.81818181818182,6.25,7,6.57142857142857,6.25,6,6,5.5,6
